id,document.
523,"«Sepan quantos esta carta vieren como yo gomez fernandes pintor vecino de sevilla en la collacion de sant juan otorgo e conosco que fago patto e postura e convenencia valedera asosegada con vos la señora doña Juana de melgarejo muger del honrrado cavallero gonçalo gomes de cerbantes difunto que dios aya visyna desta dicha cibdad de Sevilla en la collacion de sant marcos questades presente en tal manera e con tal condicion que yo sea tenudo e obligado e me obligo desde oy dia de la fecha desta carta de comentar a pyntar e platear e dorar una tribuna de la yglesia de sant marcos desta dicha cibdad conforme a estas condiciones siguientes.
   primeramente que sea obligado e me obligo de a linpiar e sacudir toda la obra que esta asy de viejo como de nuevo sy lo oviere menester la dicha obra.
   yten mas que sea obligado a engrudar e aparejar de yeso bivo e mate con engrudo de pergamino todos los mienbros asy grandes como pequeños e los rayga e los de su bol con su clara de huevo e los pula frios dore de plata bruñida e los barnize con su doradura de dos manos de manera que quede que parezca de oro e las atorras destos dichos mienbros sean de su asul fino.
   yten mas que sea obligado aparejar e engrudar toda la dicha cuerda con los almarbares e los perfiles de negro e de colorado e que faga las abadas de verde cardenillo al azeite e alvayalde e todo lo otro que desta dicha cuerda queda que le de su jalde y que venga encima su naranjado quemado de jalde y esta dicha cuerda a de ser barnizada toda la cuerda salvo el blanco.
   yten mas que sea obligado a pintar un escudo de armas con una fusta entallada y ha de yr pintada en esta manera que la engrude y apareje de yeso bivo e mate todo el escudo con la fusta e lo raiga e le de su bol con su clara de huevo e las hojas de la fusta fagan de su plata bruñida e los frutos e ataderos e todo el amarillo que en el escudo entallado desta (roto) vinieren sera de oro fino asy como los ataderos e frutos e todas las hojas sean de plata bruñida e que les den sus dos manos (roto) de verde cardenillo al azeite con su barniz de manera que quede muy bueno e la talla que llevan los rincones de entre (roto) e el escudo sea de oro e el campo de asul e en el escudo faga las armas que vos me mardardes salvo quel amarillo que en ellas viniere sea oro fino.
   yten mas que sea obligado de facer e pintar una moldura (roto) questa fecha de carpinteria que anda a la redonda de todo (roto) e que la engrude e apareje de su aparejo e esta dicha moldura a de ser pintada al arte de romano fecho por el desvan (roto) de pintura e los campos metidos de su asul (roto) de unos hutavos bajo e faga una cubaja que faga la caja de (roto) unas cuentas de romano sobre el naranjado e todo lo otro que queda (?) sea de su pardillo de buen alvayalde e con estas obras sobre dichas e con estos colores e toda esta moldura ha de ser barnisada e bien acabada.
   yten mas que sea obligado de pintar e aparejar dos papos de dos galones que concierta con el papo del pino e asy el papo del pino como de los galones a de yr pintado en esta manera que los engrude e apareje e les de su jalde e de su naranjado bueno e faga por ellos un buen romano en que a las bueltas deste dicho romano lleve algunos niños e este romano ha de ser perfilado y escureçido e relevado de su jalde de bueno e los campos de asul fino.
   yten mas que sea obligado de pintar e engrudar e aparejar e que faga una moldura que ha de andar a la redonda de los costados de los galones que ha de ser fecha de carpinteria e que faga el verdugo de la moldura de oro como van los myenbros (roto) el desvan desta moldura que sea de su asul fino e todo lo otro que quedare que lo reparta de colorado e verde o como mejor viere.
   yten mas que sea obligado de faser en los testeros de los galones unos escudos de armas de pintura grandes quales vos mandardes e el campo que queda entre estos escudos e la moldura faga una buena obra de romano e faga los campos de asul e de morado e el romano sea sobre pardillo de alvayalde.
   yten mas que sea obligado de pintar el pino que va por encima destos galones e lo apareje de su aparejo e lo de de pardillo de alvayalde e faga para el dicho pino una buena obra de romano perfilada e escureçida e retocada e algunos ataderos e frutos que sean de su naranjado e retocados con su amarillo escureçido que meta los campos de su asul fino e de su sangre sobre bermellon trocando los canpos.
   yten mas que sea obligado de pyntar e engrudar e aparejar una moldura que corre por encima del pino que ha de yr pintada en esta manera que todos los verdugos haga en ellos unos huevos al arte del romano y metales los canpos de verde cardenillo al azeite con su barnis y han de ser estos verdugos de buen pardillo de alvayalde e todos los desvanes faga unos coraçones sobre pardillo meta los campos de su asul fino e una fruente que va por abaxo faga por ella unas cuentas de grano de cebada e redondas e de una a otra su cordon fasta el cabo e el canpo de sangre sobre buen vermellon.
   yten mas que sea obligado de engrudar e aparejar la dicha carjabe de esta dicha tribuna que la pinte desta manera que los verdugos de toda esta carjabe con todos arcos que sean de naranjado las nicolas de verde cardenillo al aseite con su barnis e los desvanes que sean con su asul de flor con su alvayalde e los arcos que sean de vermellon con su açarcon al aseyte e de dentro desta carjabe de partes de la tribuna que sea de una sola de otros faga le unos entrecalles de amarillo.
   yten mas que sea obligado de pintar un pasaje de toda guarnicion que va de la torre a la tribuna e ha de yr engrudado e aparejado e pintado desta manera todas las alfarxias faga de su abarcon encima su vermellon esto se entienda los costados e los papos que les de su jalde y encima su naranjado e pinte por (roto) una claraboa buyda de negro e arela con su (ilegible) e perfiles con su blanco por manera que parezcan la cera.
   yten mas que sea obligado de pintar todas las catabycas cintas e copado e menado de romano fasyendo todos los campos de asul e de morado e faga las chillas la una de pardillo e la otra de naranjado fino e todo este romano ha de ser bien perfilado e bien escureçido e bien (roto) chillas que faga de un buen romano metiendole (roto) al naranjado de asul e al pardillo de su sangre sobre bermellon e los rostros de las alfargias que sean metidos de buen naranjado e pynte los verdugos deste mismo pasaje de verde y de cardenillo al azeyte con su barnis e faga las copas e sinos de su naranjado e al sino faga le una obra de manera que parezca sino (roto) asymismo e la copa e torre de su colorado e asul faga las boquillas de su blanco e gotelas de negro asymismo el saetino.
   yten mas que sea obligado de pyntar un pino con sus demuestras e sus aliçares y en cada costado del aliçar del pino faga de pintura un escudo de armas qual vos me mandardes y entre escudo e escudo faga una obra de romano sobre buen pardillo de alvayalde perfilelo y escurescalo e retoquelo e pintarle los canpos de su asul e de sangre sobre buen bermellon e eche sus sombras e para el papo del pino le de su amarillo encima su naranjado e faga por el papo una calle de laço en que faga tres sinos los dos a los cabos e el uno en medio haciendole sus alhalivas perfilada esta dicha calle e touillas de pardillo e reparta un romano bien perfilado escureçido e relevado e metydos los canpos de su asul e fagale unas atorras de colorado en lyruxadas.
   yten mas que sea obligado de fazer todos los desvanes de verde cardenillo al azeite e faga la caja blanca e faga una media espoleta de negro e colorado e faga la carjabe conforme con la otra de la tribuna asy de colores como toda la obra.
   yten todo este romano desta dicha obra sea bien dibuxado y bien perfilado e bien escureçido y bien retocado y bien aguardado remudandolo al arte de la piedra y toda esta obra sea bien aparejada y bien barniçada y bien acavada a vista de oficiales sabidores.
del oficio juntamente con los alcaldes e veedores del dicho oficio.
   yten mas que sea obligado a poner toda costa asy de plata como de oro como de las otras cosas que son menester para la dicha obra e que no alce mano de la dicha obra fasta tanto que sea acabada (roto) e otro maestro e un moço e dandome e pagandome (roto) porque en mi se remato a los plasos en que sera contenidos (roto) hiciere la dicha obra en tal caso vos la dicha señora doña juana podays traer oficiales a mi costa syn mandamiento de alcalde ni de juez ni de otra persona alguna e sy alguna cosa se dañare de la dicha obra que yo sea obligado a reparallo e vos la dicha señora doña juana a me facer dar andamios para todo lo que arriba se oviere de faser.
   yten que vos la dicha señora doña juana de melgarejo seades obligada e vos obligays de me dar por la dicha obra de suso contenida que asy tengo de faser ocho mill maravedis de esta moneda que se agora usa por los quales en mi se remato la dicha obra en publica almoneda como mas baxo poneda de los quales dichos ocho mill maravedis otorgo e conozco que he rescibido  el primer tercio que monta dos mill e seiscientos e sesenta e seys maravedis  (formulas de la paga) el otro tercio segundo seyendo fecha la mitad de la obra (roto) » (formulas corrientes) [fiador mancomunado solidario, Pedro Fernandez, pintor, vecino de Sevilla en la collacion del Salvador]."
524,"[ En union de Cristobal de Limpias, pintor, vecino en la collacion de Santa Maria Magdalena, se obligan a realizar la obra de pintura de la casa de Francisco Marmolejo, vecino en la collacion de Santa Maria]"
525," Vecino en la collacion del Salvador, adeuda al mercader Alvaro Gutierrez, dos mil ciento noventa maravedis por ciertos lienzos]"
526,". «Sepan quantos esta carta vieren como yo gomez fernandes pintor vecino que so desta cibdad de Sevilla en la collacion de sant iohan otorgo e conosco que do e otorgo mi poder cunplido  a fernand gomez pintor mi hijo  para que  pueda pedir e demandar e recibir aver e cobrar asy en juicio como fuera del del ospital del Rey de la villa de setenil e de su mayordomo e otras personas que con derecho deba todos los maravedis que yo he de aver de la obra de ymageneria e fresco que yo fise e pinte en el dicho ospital el año pasado de mill e quinientos e veint años  e pueda  poner qualesquier personas que sean oficiales del dicho oficio para que vean la dicha obra e jusguen e determinen lo que merece por la faser »"
527," Francisco de Vergara, arrienda a Gomez Fernandez, pintor, una casa en la collacion de Omnium Sanctorum]"
528," En union de su esposa Catalina Fernandez, otorgan cierta escritura en favor del abad y beneficiados de la Universidad, sobre las casas en que viven en la collacion de San Juan]"
529,"[Requerimiento notarial, a peticion de Alonso Perez, pintor, vecino de Sevilla en la collacion de San Martin, hecho a Cristobal Morales, pintor, vecino de esta ciudad en la collacion de Santa Maria Magdalena, en la calle de Manteros y a Anton Sanchez, pintor, como alcaldes del gremio, para que a las doce de la mañana del dia cinco de mayo vayan al convento de Santa Maria de las Dueñas a «sentenciar» la obra que hicieron, el peticionario, Alonso Rodriguez y Francisco Hernandez, pintores]"
530," Recibe de Gonzalo Martel, como tutor de doña Catalina de Ribera, hija del capitan Gonzalo Marino, seis mil cien maravedis en que el citado capitan fue condenado]"
531,"«Obra=En el nombre de dios. amen. Sepan quantos esta carta vieren como yo francisco de mesa pintor marido de ynes lopez vecino desta cibdad de Sevilla en la collacion de san salvador e yo bartolome de mesa pintor vecino desta dicha cibdad en la collacion de san alfonso ambos a dos de mancomun  otorgamos e conoscemos que hazemos patto e postura con vos martin rodrigues farfan escrivano publico e vecino desta dicha cibdad en la collacion de santa maria questades presente en tal manera que prometemos e nos obligamos e asetamos con vos de pintar e a vos dar pintada una viga con una rexa que en una capilla que vos teneys en la yglesia de san martin desta dicha cibdad la qual avemos de hazer e dar pintada e hecha en la forna e manera siguiente.
   primeramente que seamos obligados de hazer muy bien la rexa toda de  e de yeso e de lo questuviere despues que le demos a todas las varas e guarnicion de hierro una mano de azarcon al azeite muy bien dada e otra mano de bermellon al azeite con su barnis sobre el azarcon en manera que queden muy bien dadas e tambien avernos de dar el batydor questa en el papo de la viga ques de hierro adonde baten las puertas conforme a las rexas e tambien avernos de dar de colorado unas planchas de hierro questan por debaxo conforme a la dicha rexa.
   otrosy que seamos obligados e nos obligamos de pintar una viga questa sobre la dicha rexa e la engrudaremos muy bien con su engrudo de pergamino fresco e la aparejaremos de sus yesos e platesca e enliença donde fuere menester e haremos en medio desta dicha viga una estoria de la quinta angustia con sant juan y la madalena a los pies del xpo haziendole sus lexos como es uso e costumbre al azeite e les haremos sus diademas de oro fino mate.
   otrosy que seamos obligados e nos obligamos de fazer a los cabos desta dicha viga dos escudos de armas quales vos el dicho martin rodrigues farfan mandaredes e lo que fuere de amarillo sea de oro e lo que fuere de blanco sea de plata e que sea el oro e plata destos escudos mates e las colores al azeite.
   otrosy que seamos obligados e nos obligamos de pintar un angel junto con cada escudo labrado al azeite con sus albas y estolas e alas y estos angeles ha de tener cada uno un rotulo en la mano e les escriviremos e pintaremos en los tales rotulos el verso que vos nos señalarades y estos rotulos han de llegar hasta la ymagen de la quinta angustia y que en el campo que quedare entre cada un angel e la quinta angustia haremos unos lexos labrados al azeite hasiendoles su cielo e arboles e tierra e otras cosas pertenescientes.
   otrosy que seamos obligados e nos obligamos de haser un verdugo labrado de colores que ate a la redonda de la viga por todas partes asy por la estoria como por los escudos.
   otrosy seamos tenudos e obligados e nos obligamos de pintar un hilo de desvan que anda por encima desta viga de colorado al azeite de bermellon de dos manos e la caja (?) de blanco e unos espinapezes de prieto o pintar el papo desta dicha viga conforme a la rexa.
   otrosy seamos obligados e nos obligamos de pintar el respaldo desta viga al temple de un romano de buen arte labrado sobre naranjado e retrocado escorescido e metiendo sus campos de morado e azul fino.
   otrosy seamos obligados e nos obligamos de a linpiar unos cardos de hierro questan pintados e si fuere menester darles algunas colas se las daremos conforme a las colores de que estan pintadas los dichos cardos.
   otrosy seamos obligados de dar todas las dichas colores finas e buenas al azeite a vista de maestros pintores sabidores del dicho oficio.
   otrosy seamos obligados e nos obligamos de dar e pagar tres reales de plata a los que hizieren estas dichas condiciones e otros tres reales de plata a dos maestros questuvieren al remate desta dicha obra.
   la qual dicha obra en la forma y manera que dicha es prometemos e nos obligamos de hazer con tanto que en lugar de un angel de los sobre dichos haremos e pintaremos un san gregorio de pontifical con su mitra dorada e con su rotulo de las mismas colores del angel e daremos fecha e acabada la dicha obra comenzando desde oy dia de la fecha desta carta sin alçar mano  por precio de dos mill e quatrocientos maravedis» [al contado 1.200 mrs. y el resto hecha la mitad de la obra. Fiador, Pedro Fernandez, pintor, vecino de Sevilla en la collacion de San Salvador]."
532," Pintor, en union de su esposa Elvira Ortiz, arrienda al doctor Rodrigo de Jerez, fisico, una casa en calle Alhondiga]"
533," Pinta una cama de lienzo a Alberto Ferino]"
534,". [Sepan quantos esta carta vieren como yo Juan moreno mayordomo que soy de la yglesia de la villa de salamea estante en sevilla ] «otorgo e conosco que devo dar e pagar a vos Cristobal de morales pintor de ymagineria vecino desta dicha cibdad en la collacion de santa catalina questades presente o a quien vuestro poder oviere veinte ducados de buen oro e justo peso que son e montan siete mill e quinientos maravedis desta moneda que se agora usa los quales son de resto a cunplimiento e pago de los quarenta mill maravedis que la dicha yglesia vos ovo de dar e pagar por la pintura del retablo que fezistes e pintastes para la (iglesia ?) de la dicha villa  los quales dichos veinte ducados de oro otorgo e me obligo de vos los dar e pagar a vos el dicho xpobal de morales e a andres fernandes entallador vecino desta dicha ciudad en vuestro nombre e a quien vuestro poder oviere en la dicha villa de salamea sin pleito y sin contienda desde oy dia questa carta es fecha e otorgada fasta dies dias primeros siguientes » (formulas)."
535," Pintor, vecino de Sevilla en la collacion de San Salvador, recibe de Martin Rodriguez Farfan, escribano publico de Sevilla, dos mil ciento sesenta y seis maravedis, tercio segundo de lo que vale la hechura de una cama de paramentos]"
536," Arrienda a Gonzalo Rodriguez, platero, una casa en la collacion de Santa Maria]"
537," Le otorga poder para que le cobre lo que le adeude Pedro de Santillan]"
538," Vende a Antonio Fernandez, albañil, vecino en la collacion de Santa Maria, una casa en la collacion de Santa Maria Magdalena, lindante por un lado con casa del impresor Jacome Aleman]"
539," Vive en la calle Carpinteros de la collacion del Salvador]"
540," Pintor, vecino de Sevilla en la collacion de San Salvador, se obliga a pintar a Felipe Guillen, boticario, treinta cajas grandes]"
541," Vecino en la collacion de San Lorenzo, otorga poder]"
542," Pintor, toma de aprendiz a Diego Vargas, hijo de Francisco Vargas, espadero]"
543," Vecino de Sevilla en la collacion de San Salvador, otorga poder general al procurador Alfonso Fernandez de Herrera]"
544," Se obliga a pagar a Martin Lopez, vizcaino, cuatro ducados de oro por cierto servicio que le ha hecho en su oficio de pintor]"
545," Garcia de Zamora, mercader de vinos, arrienda a Pedro Ramirez, pintor, una casa en la collacion de San Salvador]"
546,"«Pedro de palma luminador vecino de Sevilla en la collacion de sant alfonso otorga  que fago postura e convenencia  con vos lope perez de la salde mayordomo del monasterio de nuestra señora santa maria de guadalupe vecino desta ciudad en la collacion de santa maria en tal manera que yo sea obligado de faser para el dicho monasterio ocho historias de luminacion de sant (roto) sant juan e sant pedro e santa maria magdalena en las fojas de pergamino que para ello tenemos dadas e facer conforme al memorial que dello me diste vos el dicho lope peres firmado del nombre del reverendo padre prior del monasterio de sant geronimo e de las dar fechas e acabadas a vista del padre frey agostin profeso en el dicho monasterio de sant geronimo  desde oy dia la fecha desta carta hasta fin del mes de agosto deste año en questamos  e me deis por que faga lo susodicho siete mill ochocientos maravedis » [adelantados recibe dos mil doscientos cincuenta maranedis]."
